2012-05-15 Estadio De Gran Canaria, Las Palmas, Gran Canaria, Spain - /gig:2012-05-15-estadio-de-gran-canaria-las-palmas-spain
2012-05-13 Estadio Olimpico De La Cartuja, Seville, Spain - /gig:2012-05-13-estadio-olimpico-de-la-cartuja-seville-spain
2012-05-02 Prudential Center, Newark, NJ - /gig:2012-05-02-prudential-center-newark-nj
2012-04-29 New Orleans Fairgrounds, New Orleans, LA - /gig:2012-04-29-fairgrounds-new-orleans-la
2012-04-27 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:2012-04-27-memorial-sports-arena-los-angeles-ca
2012-04-26 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:2012-04-26-memorial-sports-arena-los-angeles-ca
2012-04-24 HP Pavilion At San Jose, San Jose, CA - /gig:2012-04-24-hp-pavilion-san-jose-ca
2012-04-16 Times Union Center, Albany, NY - /gig:2012-04-16-times-union-center-albany-ny
2012-04-13 First Niagara Center, Buffalo, NY - /gig:2012-04-13-first-niagara-center-buffalo-ny
2012-04-12 Palace Of Auburn Hills (The), Auburn Hills, MI - /gig:2012-04-12-palace-auburn-hills-mi
2012-04-09 Madison Square Garden, New York City, NY - /gig:2012-04-09-madison-square-garden-new-york-city-ny
2012-04-06 Madison Square Garden, New York City, NY - /gig:2012-04-06-madison-square-garden-new-york-city-ny
2012-04-04 Izod Center, East Rutherford, NJ - /gig:2012-04-04-izod-center-east-rutherford-nj
2012-04-03 Izod Center, East Rutherford, NJ - /gig:2012-04-03-izod-center-east-rutherford-nj
2012-04-01 Verizon Center, Washington, DC - /gig:2012-04-01-verizon-center-washington-dc
2012-03-29 Wells Fargo Center, Philadelphia, PA - /gig:2012-03-29-wells-fargo-center-philadelphia-pa
2012-03-28 Wells Fargo Center, Philadelphia, PA - /gig:2012-03-28-wells-fargo-center-philadelphia-pa
2012-03-26 TD Garden, Boston, MA - /gig:2012-03-26-td-garden-boston-ma
2012-03-23 Tampa Bay Times Forum, Tampa, FL - /gig:2012-03-23-bay-times-forum-tampa-fl
2012-03-19 Greensboro Coliseum, Greensboro, NC - /gig:2012-03-19-coliseum-greensboro-nc
2012-03-18 Philips Arena, Atlanta, GA - /gig:2012-03-18-philips-arena-atlanta-ga
2012-03-15 Moody Theater, Austin, TX - /gig:2012-03-15-moody-theater-austin-tx
2012-03-14 Austin Music Hall, Austin, TX - /gig:2012-03-14-music-hall-austin-tx
2012-03-09 Apollo Theater, New York City, NY - /gig:2012-03-09-apollo-theater-new-york-city-ny
2012-03-02 Rockefeller Center, GE Building, Studio 6B, New York City, NY - /gig:2012-03-02-rockefeller-center-new-york-city-ny
2012-02-27 Rockefeller Center, GE Building, Studio 6B, New York City, NY - /gig:2012-02-27-rockefeller-center-new-york-city-ny
2012-02-12 Staples Center, Los Angeles, CA - /gig:2012-02-12-staples-center-los-angeles-ca
2012-01-14 Paramount Theatre, Asbury Park, NJ - /gig:2012-01-14-paramount-theatre-asbury-park-nj
2011-12-09 Convention Hall, Asbury Park, NJ - /gig:2011-12-09-convention-hall-asbury-park-nj
2011-12-01 Madison Square Garden, New York City, NY - /gig:2011-12-01-madison-square-garden-new-york-city-ny
2011-11-09 Beacon Theatre, New York City, NY - /gig:2011-11-09-beacon-theatre-new-york-city-ny
2011-11-04 Soldiers & Sailors Memorial Hall & Museum, Pittsburgh, PA - /gig:2011-11-04-soldiers-sailors-hall-pittsburgh-pa
2011-11-03 Soldiers & Sailors Memorial Hall & Museum, Pittsburgh, PA - /gig:2011-11-03-soldiers-sailors-hall-pittsburgh-pa
2011-07-17 Wonder Bar, Asbury Park, NJ - /gig:2011-07-17-wonder-bar-asbury-park-nj
2011-04-02 Wonder Bar, Asbury Park, NJ - /gig:2011-04-02-wonder-bar-asbury-park-nj
2011-03-18 House Of Blues, Boston, MA - /gig:2011-03-18-house-of-blues-boston-ma
2011-03-14 Waldorf-Astoria Hotel, New York City, NY - /gig:2011-03-14-waldorf-astoria-hotel-new-york-city-ny
2011-01-15 Paramount Theatre, Asbury Park, NJ - /gig:2011-01-15-paramount-theatre-asbury-park-nj
2010-11-16 Rockefeller Center, GE Building, Studio 6B, New York City, NY - /gig:2010-11-16-rockefeller-center-new-york-city-ny
2010-11-05 Soldiers & Sailors Memorial Hall & Museum, Pittsburgh, PA - /gig:2010-11-05-soldiers-sailors-hall-pittsburgh-pa
2010-11-04 Soldiers & Sailors Memorial Hall & Museum, Pittsburgh, PA - /gig:2010-11-04-soldiers-sailors-hall-pittsburgh-pa
2010-05-06 Dreyfuss Theater, Madison, NJ - /gig:2010-05-06-dreyfuss-theater-madison-nj
2010-04-24 Tribeca Grill, New York City, NY - /gig:2010-04-24-tribeca-grill-new-york-city-ny
2010-01-16 Paramount Theatre, Asbury Park, NJ - /gig:2010-01-16-paramount-theatre-asbury-park-nj
2009-11-22 HSBC Arena, Buffalo, NY - /gig:2009-11-22-hsbc-arena-buffalo-ny
2009-11-20 1st Mariner Arena, Baltimore, MD - /gig:2009-11-20-1st-mariner-arena-baltimore-md
2009-11-18 Sommet Center, Nashville, TN - /gig:2009-11-18-sommet-center-nashville-tn
2009-11-15 Bradley Center, Milwaukee, WI - /gig:2009-11-15-bradley-center-milwaukee-wi
2009-11-13 Palace Of Auburn Hills (The), Auburn Hills, MI - /gig:2009-11-13-palace-auburn-hills-mi
2009-11-10 Quicken Loans Arena, Cleveland, OH - /gig:2009-11-10-quicken-loans-arena-cleveland-oh
2009-11-08 Madison Square Garden, New York City, NY - /gig:2009-11-08-madison-square-garden-new-york-city-ny
2009-11-07 Madison Square Garden, New York City, NY - /gig:2009-11-07-madison-square-garden-new-york-city-ny
2009-10-30 Madison Square Garden, New York City, NY - /gig:2009-10-30-madison-square-garden-new-york-city-ny
2009-10-29 Madison Square Garden, New York City, NY - /gig:2009-10-29-madison-square-garden-new-york-city-ny
2009-10-25 Scottrade Center, St. Louis, MO - /gig:2009-10-25-scottrade-center-st-louis-mo
2009-10-20 Wachovia Spectrum, Philadelphia, PA - /gig:2009-10-20-wachovia-spectrum-philadelphia-pa
2009-10-19 Wachovia Spectrum, Philadelphia, PA - /gig:2009-10-19-wachovia-spectrum-philadelphia-pa
2009-10-14 Wachovia Spectrum, Philadelphia, PA - /gig:2009-10-14-wachovia-spectrum-philadelphia-pa
2009-10-13 Wachovia Spectrum, Philadelphia, PA - /gig:2009-10-13-wachovia-spectrum-philadelphia-pa
2009-10-09 Giants Stadium, East Rutherford, NJ - /gig:2009-10-09-giants-stadium-east-rutherford-nj
2009-10-08 Giants Stadium, East Rutherford, NJ - /gig:2009-10-08-giants-stadium-east-rutherford-nj
2009-10-03 Giants Stadium, East Rutherford, NJ - /gig:2009-10-03-giants-stadium-east-rutherford-nj
2009-10-02 Giants Stadium, East Rutherford, NJ - /gig:2009-10-02-giants-stadium-east-rutherford-nj
2009-09-30 Giants Stadium, East Rutherford, NJ - /gig:2009-09-30-giants-stadium-east-rutherford-nj
2009-09-25 Apollo Theater, New York City, NY - /gig:2009-09-25-apollo-theater-new-york-city-ny
2009-09-21 Wells Fargo Arena, Des Moines, IA - /gig:2009-09-21-wells-fargo-arena-des-moines-ia
2009-09-20 United Center, Chicago, IL - /gig:2009-09-20-united-center-chicago-il
2009-09-16 BI-LO Center, Greenville, SC - /gig:2009-09-16-bi-lo-center-greenville-sc
2009-09-13 BankAtlantic Center, Sunrise, FL - /gig:2009-09-13-bankatlantic-center-sunrise-fl
2009-09-12 Ford Amphitheatre, Tampa, FL - /gig:2009-09-12-ford-amphitheatre-tampa-fl
2009-08-25 Saratoga Performing Arts Center, Saratoga Springs, NY - /gig:2009-08-25-spac-saratoga-springs-ny
2009-08-23 Comcast Center, Mansfield, MA - /gig:2009-08-23-comcast-center-mansfield-ma
2009-08-22 Comcast Center, Mansfield, MA - /gig:2009-08-22-comcast-center-mansfield-ma
2009-08-19 Comcast Theatre, Hartford, CT - /gig:2009-08-19-comcast-theatre-hartford-ct
2009-08-02 Auditorio Monte Do Gozo, Santiago De Compostela, Spain - /gig:2009-08-02-auditorio-monte-do-gozo-santiago-de-compostel
2009-08-01 Estadio José Zorrilla, Valladolid, Spain - /gig:2009-08-01-estadio-jose-zorrilla-valladolid-spain
2009-07-30 Estadio Municipal De Foietes, Benidorm, Spain - /gig:2009-07-30-estadio-municipal-de-foietes-benidorm-spain
2009-07-28 Estadio Olimpico De La Cartuja, Seville, Spain - /gig:2009-07-28-estadio-olimpico-de-la-cartuja-seville-spain
2009-07-26 Estadio San Mamés, Bilbao, Spain - /gig:2009-07-26-estadio-san-mames-bilbao-spain
2009-07-23 Stadio Friuli, Udine, Italy - /gig:2009-07-23-stadio-friuli-udine-italy
2009-07-21 Stadio Olimpico, Turin, Italy - /gig:2009-07-21-stadio-olimpico-turin-italy
2009-07-19 Stadio Olimpico, Rome, Italy - /gig:2009-07-19-stadio-olimpico-rome-italy
2009-07-16 Les Vieilles Charrues, Carhaix, France - /gig:2009-07-16-les-vieilles-charrues-carhaix-france
2009-07-14 Hampden Park, Glasgow, Scotland - /gig:2009-07-14-hampden-park-glasgow-scotland
2009-07-12 RDS Arena, Dublin, Ireland - /gig:2009-07-12-rds-arena-dublin-ireland
2009-07-11 RDS Arena, Dublin, Ireland - /gig:2009-07-11-rds-arena-dublin-ireland
2009-07-08 MCH Arena, Herning, Denmark - /gig:2009-07-08-mch-arena-herning-denmark
2009-07-05 Ernst-Happel-Stadion, Vienna, Austria - /gig:2009-07-05-ernst-happel-stadion-vienna-austria
2009-07-03 Commerzbank-Arena, Frankfurt, Germany - /gig:2009-07-03-commerzbank-arena-frankfurt-germany
2009-07-02 Olympiastadion, Munich, Germany - /gig:2009-07-02-olympiastadion-munich-germany
2009-06-30 Stade De Suisse, Bern, Switzerland - /gig:2009-06-30-stade-de-suisse-bern-switzerland
2009-06-28 Hyde Park, London, England (Evening) - /gig:2009-06-28-hyde-park-london-england-evening
2009-06-28 Hyde Park, London, England (Afternoon) - /gig:2009-06-28-hyde-park-london-england-afternoon
2009-06-27 Worthy Farm, Pilton, England (Evening) - /gig:2009-06-27-worthy-farm-pilton-england-evening
2009-06-27 Worthy Farm, Pilton, England (Afternoon) - /gig:2009-06-27-worthy-farm-pilton-england-afternoon
2009-06-13 Great Stage Park, Manchester, TN - /gig:2009-06-13-great-stage-park-manchester-tn
2009-06-10 Koengen, Bergen, Norway - /gig:2009-06-10-koengen-bergen-norway
2009-06-09 Koengen, Bergen, Norway - /gig:2009-06-09-koengen-bergen-norway
2009-06-07 Stockholms Stadion, Stockholm, Sweden - /gig:2009-06-07-stockholms-stadion-stockholm-sweden
2009-06-05 Stockholms Stadion, Stockholm, Sweden - /gig:2009-06-05-stockholms-stadion-stockholm-sweden
2009-06-04 Stockholms Stadion, Stockholm, Sweden - /gig:2009-06-04-stockholms-stadion-stockholm-sweden
2009-06-02 Ratinan Stadion, Tampere, Finland - /gig:2009-06-02-ratinan-stadion-tampere-finland
2009-05-30 Megaland, Landgraaf, The Netherlands - /gig:2009-05-30-megaland-landgraaf-netherlands
2009-05-23 Izod Center, East Rutherford, NJ - /gig:2009-05-23-izod-center-east-rutherford-nj
2009-05-21 Izod Center, East Rutherford, NJ - /gig:2009-05-21-izod-center-east-rutherford-nj
2009-05-19 Mellon Arena, Pittsburgh, PA - /gig:2009-05-19-mellon-arena-pittsburgh-pa
2009-05-18 Verizon Center, Washington, DC - /gig:2009-05-18-verizon-center-washington-dc
2009-05-15 Hersheypark Stadium, Hershey, PA - /gig:2009-05-15-hersheypark-stadium-hershey-pa
2009-05-14 Times Union Center, Albany, NY - /gig:2009-05-14-times-union-center-albany-ny
2009-05-12 United Center, Chicago, IL - /gig:2009-05-12-united-center-chicago-il
2009-05-11 Xcel Energy Center, Saint Paul, MN - /gig:2009-05-11-xcel-energy-center-saint-paul-mn
2009-05-07 Air Canada Centre, Toronto, ON - /gig:2009-05-07-air-canada-centre-toronto-on
2009-05-05 John Paul Jones Arena, Charlottesville, VA - /gig:2009-05-05-john-paul-jones-arena-charlottesville-va
2009-05-04 Nassau Veterans Memorial Coliseum, Uniondale, NY - /gig:2009-05-04-nassau-coliseum-uniondale-ny
2009-05-03 Madison Square Garden, New York City, NY - /gig:2009-05-03-madison-square-garden-new-york-city-ny
2009-05-02 Greensboro Coliseum, Greensboro, NC - /gig:2009-05-02-coliseum-greensboro-nc
2009-04-29 Wachovia Spectrum, Philadelphia, PA - /gig:2009-04-29-wachovia-spectrum-philadelphia-pa
2009-04-28 Wachovia Spectrum, Philadelphia, PA - /gig:2009-04-28-wachovia-spectrum-philadelphia-pa
2009-04-26 Philips Arena, Atlanta, GA - /gig:2009-04-26-philips-arena-atlanta-ga
2009-04-24 XL Center, Hartford, CT - /gig:2009-04-24-xl-center-hartford-ct
2009-04-22 TD Banknorth Garden, Boston, MA - /gig:2009-04-22-td-banknorth-garden-boston-ma
2009-04-21 TD Banknorth Garden, Boston, MA - /gig:2009-04-21-td-banknorth-garden-boston-ma
2009-04-16 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:2009-04-16-memorial-sports-arena-los-angeles-ca
2009-04-15 Los Angeles Memorial Sports Arena, Los Angeles, CA - /gig:2009-04-15-memorial-sports-arena-los-angeles-ca
2009-04-10 Pepsi Center, Denver, CO - /gig:2009-04-10-pepsi-center-denver-co
2009-04-08 Toyota Center, Houston, TX - /gig:2009-04-08-toyota-center-houston-tx
2009-04-07 BOK Center, Tulsa, OK - /gig:2009-04-07-bok-center-tulsa-ok
2009-04-05 Frank Erwin Center, Austin, TX - /gig:2009-04-05-frank-erwin-center-austin-tx
2009-04-01 HP Pavilion At San Jose, San Jose, CA - /gig:2009-04-01-hp-pavilion-san-jose-ca
2009-03-19 NEP Studio 52, New York City, NY - /gig:2009-03-19-nep-studio-52-new-york-city-ny
2009-02-01 Raymond James Stadium, Tampa, FL - /gig:2009-02-01-raymond-james-stadium-tampa-fl
2009-01-18 Lincoln Memorial, Washington, DC - /gig:2009-01-18-lincoln-memorial-washington-dc
2008-10-16 Hammerstein Ballroom, New York City, NY - /gig:2008-10-16-hammerstein-ballroom-new-york-city-ny
2008-10-06 Oestrike Stadium, Ypsilanti, MI - /gig:2008-10-06-oestrike-stadium-ypsilanti-mi
2008-10-05 Ohio State University, Columbus, OH - /gig:2008-10-05-state-university-columbus-oh
2008-10-04 Benjamin Franklin Parkway, Philadelphia, PA - /gig:2008-10-04-benjamin-franklin-parkway-philadelphia-pa
2008-08-30 Roadhouse At The Lakefront (The), Milwaukee, WI - /gig:2008-08-30-roadhouse-at-the-lakefront-milwaukee-wi
2008-08-24 Sprint Center, Kansas City, MO - /gig:2008-08-24-sprint-center-kansas-city-mo
2008-08-23 Scottrade Center, St. Louis, MO - /gig:2008-08-23-scottrade-center-st-louis-mo
2008-08-21 Sommet Center, Nashville, TN - /gig:2008-08-21-sommet-center-nashville-tn
2008-08-19 Hersheypark Stadium, Hershey, PA - /gig:2008-08-19-hersheypark-stadium-hershey-pa
2008-08-18 Richmond Coliseum, Richmond, VA - /gig:2008-08-18-coliseum-richmond-va
2008-08-16 North Charleston Coliseum, Charleston, SC - /gig:2008-08-16-north-charleston-coliseum-charleston-sc
2008-08-15 Jacksonville Veterans Memorial Arena, Jacksonville, FL - /gig:2008-08-15-veterans-memorial-arena-jacksonville-fl
2008-08-02 Gillette Stadium, Foxborough, MA - /gig:2008-08-02-gillette-stadium-foxborough-ma
2008-07-31 Giants Stadium, East Rutherford, NJ - /gig:2008-07-31-giants-stadium-east-rutherford-nj
2008-07-28 Giants Stadium, East Rutherford, NJ - /gig:2008-07-28-giants-stadium-east-rutherford-nj
2008-07-27 Giants Stadium, East Rutherford, NJ - /gig:2008-07-27-giants-stadium-east-rutherford-nj
2008-07-20 Camp Nou, Barcelona, Spain - /gig:2008-07-20-camp-nou-barcelona-spain
2008-07-19 Camp Nou, Barcelona, Spain - /gig:2008-07-19-camp-nou-barcelona-spain
2008-07-17 Estadio Santiago Bernabéu, Madrid, Spain - /gig:2008-07-17-estadio-santiago-bernabeu-madrid-spain
2008-07-15 Estadio Anoeta, Donostia-San Sebastián, Spain - /gig:2008-07-15-estadio-anoeta-donostia-san-sebastian-spain
2008-07-11 Olympiastadion, Helsinki, Finland - /gig:2008-07-11-olympiastadion-helsinki-finland
2008-07-08 Valle Hovin Stadion, Oslo, Norway - /gig:2008-07-08-valle-hovin-stadion-oslo-norway
2008-07-07 Valle Hovin Stadion, Oslo, Norway - /gig:2008-07-07-valle-hovin-stadion-oslo-norway
2008-07-05 Ullevi, Gothenburg, Sweden - /gig:2008-07-05-ullevi-gothenburg-sweden
2008-07-04 Ullevi, Gothenburg, Sweden - /gig:2008-07-04-ullevi-gothenburg-sweden
2008-06-29 Parken Stadium, Copenhagen, Denmark - /gig:2008-06-29-parken-stadium-copenhagen-denmark
2008-06-27 Parc Des Princes, Paris, France - /gig:2008-06-27-parc-des-princes-paris-france
2008-06-25 Stadio Giuseppe Meazza, Milan, Italy - /gig:2008-06-25-stadio-giuseppe-meazza-milan-italy
2008-06-23 Sportpaleis, Antwerp, Belgium - /gig:2008-06-23-sportpaleis-antwerp-belgium
2008-06-21 HSH Nordbank Arena, Hamburg, Germany - /gig:2008-06-21-hsh-nordbank-arena-hamburg-germany
2008-06-18 Amsterdam ArenA, Amsterdam, The Netherlands - /gig:2008-06-18-arena-amsterdam-netherlands
2008-06-16 LTU Arena, Düsseldorf, Germany - /gig:2008-06-16-ltu-arena-dusseldorf-germany
2008-06-14 Millennium Stadium, Cardiff, Wales - /gig:2008-06-14-millennium-stadium-cardiff-wales
2008-05-31 Emirates Stadium, London, England - /gig:2008-05-31-emirates-stadium-london-england
2008-05-30 Emirates Stadium, London, England - /gig:2008-05-30-emirates-stadium-london-england
2008-05-28 Old Trafford, Manchester, England - /gig:2008-05-28-old-trafford-manchester-england
2008-05-25 RDS Arena, Dublin, Ireland - /gig:2008-05-25-rds-arena-dublin-ireland
2008-05-23 RDS Arena, Dublin, Ireland - /gig:2008-05-23-rds-arena-dublin-ireland
2008-05-22 RDS Arena, Dublin, Ireland - /gig:2008-05-22-rds-arena-dublin-ireland
2008-05-07 Count Basie Theatre, Red Bank, NJ - /gig:2008-05-07-count-basie-theatre-red-bank-nj
2008-05-02 BankAtlantic Center, Sunrise, FL - /gig:2008-05-02-bankatlantic-center-sunrise-fl
2008-04-30 John Paul Jones Arena, Charlottesville, VA - /gig:2008-04-30-john-paul-jones-arena-charlottesville-va
2008-04-28 Greensboro Coliseum, Greensboro, NC - /gig:2008-04-28-coliseum-greensboro-nc
2008-04-27 Charlotte Bobcats Arena, Charlotte, NC - /gig:2008-04-27-bobcats-arena-charlotte-nc
2008-04-25 Philips Arena, Atlanta, GA - /gig:2008-04-25-philips-arena-atlanta-ga
2008-04-23 Amway Arena, Orlando, FL - /gig:2008-04-23-amway-arena-orlando-fl
2008-04-22 St. Pete Times Forum, Tampa, FL - /gig:2008-04-22-st-pete-times-forum-tampa-fl
2008-04-14 Toyota Center, Houston, TX - /gig:2008-04-14-toyota-center-houston-tx
2008-04-13 American Airlines Center, Dallas, TX - /gig:2008-04-13-american-airlines-center-dallas-tx
2008-04-08 Honda Center, Anaheim, CA - /gig:2008-04-08-honda-center-anaheim-ca
2008-04-07 Honda Center, Anaheim, CA - /gig:2008-04-07-honda-center-anaheim-ca
2008-04-05 HP Pavilion At San Jose, San Jose, CA - /gig:2008-04-05-hp-pavilion-san-jose-ca
2008-04-04 ARCO Arena, Sacramento, CA - /gig:2008-04-04-arco-arena-sacramento-ca
2008-03-31 GM Place, Vancouver, BC - /gig:2008-03-31-gm-place-vancouver-bc
2008-03-29 KeyArena At Seattle Center, Seattle, WA - /gig:2008-03-29-keyarena-at-seattle-center-seattle-wa
2008-03-28 Rose Garden, Portland, OR - /gig:2008-03-28-rose-garden-portland-or
2008-03-24 Value City Arena, Columbus, OH - /gig:2008-03-24-value-city-arena-columbus-oh
2008-03-22 U.S. Bank Arena, Cincinnati, OH - /gig:2008-03-22-u-s-bank-arena-cincinnati-oh
2008-03-20 Conseco Fieldhouse, Indianapolis, IN - /gig:2008-03-20-conseco-fieldhouse-indianapolis-in
2008-03-17 Bradley Center, Milwaukee, WI - /gig:2008-03-17-bradley-center-milwaukee-wi
2008-03-16 Xcel Energy Center, Saint Paul, MN - /gig:2008-03-16-xcel-energy-center-saint-paul-mn
2008-03-14 Qwest Center, Omaha, NE - /gig:2008-03-14-qwest-center-omaha-ne
2008-03-10 Nassau Veterans Memorial Coliseum, Uniondale, NY - /gig:2008-03-10-nassau-coliseum-uniondale-ny
2008-03-07 HSBC Arena, Buffalo, NY - /gig:2008-03-07-hsbc-arena-buffalo-ny
2008-03-06 Blue Cross Arena At The War Memorial, Rochester, NY - /gig:2008-03-06-blue-cross-arena-rochester-ny
2008-03-03 Copps Coliseum, Hamilton, ON - /gig:2008-03-03-copps-coliseum-hamilton-on
2008-03-02 Bell Centre, Montreal, QC - /gig:2008-03-02-bell-centre-montreal-qc
2008-02-28 Hartford Civic Center, Hartford, CT - /gig:2008-02-28-civic-center-hartford-ct
2007-12-19 O2 Arena (The), London, England - /gig:2007-12-19-o2-arena-london-england
2007-12-17 Palais Omnisports De Paris-Bercy, Paris, France - /gig:2007-12-17-palais-omnisports-paris-france
2007-12-15 Odyssey Arena, Belfast, Northern Ireland - /gig:2007-12-15-odyssey-arena-belfast-northern-ireland
2007-12-13 Kölnarena, Cologne, Germany - /gig:2007-12-13-kolnarena-cologne-germany
2007-12-12 Sportpaleis, Antwerp, Belgium - /gig:2007-12-12-sportpaleis-antwerp-belgium
